CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,CREATED_DATE
26428,2019-04-01,2019-06-30,2019-05-16,"Better Together Chicago",1500,58844,2019-07-18
26429,2019-04-01,2019-06-30,2019-05-16,"Citizens for Michael Scott Jr.",1500,58844,2019-07-18
26430,2019-01-01,2019-03-31,2019-01-11,"Susana Mendoza for Mayor",500,58858,2019-07-18
26431,2019-01-01,2019-03-31,2019-02-13,"Melissa for City Treasure (Melissa Conyears-Ervin)",75,58858,2019-07-18
26432,2019-01-01,2019-03-31,2019-01-22,"Eileen Dordek Campaign for 47th Ward Alderman",250,58858,2019-07-18
26433,2019-01-01,2019-03-31,2019-02-15,"Ald. Deb Mell",75,58858,2019-07-18
26434,2019-01-01,2019-03-31,2019-01-22,"Susan Sadlowski Garza re-election Campaign",100,58858,2019-07-18
26435,2019-01-01,2019-03-31,2019-02-07,"Citizens to Elect Emma Mitts",100,58858,2019-07-18
26436,2019-01-01,2019-03-31,2019-01-25,"Citizens to Elect John Arena",250,58858,2019-07-18
26437,2019-01-01,2019-03-31,2019-02-01,"Friends of Raymond Lopez",100,58858,2019-07-18
26438,2019-01-01,2019-03-31,2019-02-01,"Melissa for City Treasure (Melissa Conyears-Ervin)",100,58858,2019-07-18
26448,2019-01-01,2019-03-31,2019-02-13,"Citizens for Ervin",500,58861,2019-07-18
26449,2019-01-01,2019-03-31,2019-02-21,"Melissa for Chicago",250,58861,2019-07-18
26450,2019-01-01,2019-03-31,2019-02-13,"Citizens for Deb Mell",500,58861,2019-07-18
26451,2019-01-01,2019-03-31,2019-02-08,"Citizens to elect John Arena",450,58861,2019-07-18
26452,2019-01-01,2019-03-31,2019-02-20,"Friends for David Herrera",125,58861,2019-07-18
26453,2019-01-01,2019-03-31,2019-02-25,"Friends of Casey Smagala",100,58861,2019-07-18
26454,2019-01-01,2019-03-31,2019-01-23,"Friends of Walter Burnett, Jr.",1000,58861,2019-07-18
26455,2019-01-01,2019-03-31,2019-02-14,"Friends of Eileen Dordek",250,58861,2019-07-18
26456,2019-04-01,2019-06-30,2019-06-29,"Lightfoot for Chicago",1000,57313,2019-07-19
26457,2019-04-01,2019-06-30,2019-04-11,"11th Ward Democratic Party Campaign Committee",250,58495,2019-07-19
26458,2019-04-01,2019-06-30,2019-04-04,"Lightfoot for Chicago",750,58495,2019-07-19
26459,2019-04-01,2019-06-30,2019-04-11,"11th Ward Democratic Party Campaign Committee",250,58495,2019-07-19
26460,2019-04-01,2019-06-30,2019-04-04,"Lightfoot for Chicago",750,58495,2019-07-19
26461,2019-01-01,2019-03-31,2019-01-24,"Melissa for Chicago",500,58868,2019-07-19
26462,2019-01-01,2019-03-31,2019-03-22,"Melissa for Chicago",500,58868,2019-07-19
26463,2019-01-01,2019-03-31,2019-03-14,"Friends of Stephanie Coleman",250,58868,2019-07-19
26464,2019-01-01,2019-03-31,2019-01-22,"Citizens for Patrick O'Connor",500,58868,2019-07-19
26465,2019-01-01,2019-03-31,2019-03-20,"Friends of Roderick T. Sawyer",500,58868,2019-07-19
26466,2019-04-01,2019-06-30,2019-06-29,"Lightfoot for Chicago",1000,58868,2019-07-19
26467,2019-04-01,2019-06-30,2019-06-18,"19th Ward Democratic Organization",1000,58868,2019-07-19
26468,2019-01-01,2019-03-31,2019-03-22,"Michele Smith",1500,58869,2019-07-19
26469,2019-01-01,2019-03-31,2019-03-11,"Lori Lightfood",1500,58869,2019-07-19
26470,2019-01-01,2019-03-31,2019-03-11,"Lori Lightfood",1500,58870,2019-07-19
26471,2019-01-01,2019-03-31,2019-03-22,"Michele Smith",1500,58870,2019-07-19
26472,2019-04-01,2019-06-30,2019-06-20,"19th Ward Regular Democratic Organization",250,57100,2019-07-19
26473,2019-01-01,2019-03-31,2019-03-11,"Lori Lightfood",1500,58871,2019-07-19
26474,2019-01-01,2019-03-31,2019-03-22,"Michele Smith",1500,58871,2019-07-19
26475,2019-01-01,2019-03-31,2019-03-11,"Lori Lightfood",1500,58872,2019-07-19
26476,2019-01-01,2019-03-31,2019-03-22,"Michele Smith",1500,58872,2019-07-19
26477,2019-04-01,2019-06-30,2019-04-11,"11th Ward Democratic Party Campaign Committee",250,58821,2019-07-19
26478,2019-04-01,2019-06-30,2019-04-04,"Lightfoot for Chicago",750,58821,2019-07-19
26479,2019-04-01,2019-06-30,2019-06-26,"Citizens for Alderman Michael Scott, Jr.",500,58861,2019-07-19
26480,2019-04-01,2019-06-30,2019-05-28,"Citizens for Cappleman",1000,58861,2019-07-19
26481,2019-01-01,2019-03-31,2019-02-22,"Alderman Joe Moore",500,58874,2019-07-19
26482,2019-01-01,2019-03-31,2019-02-22,"Alderman John Arena",500,58874,2019-07-19
26483,2019-01-01,2019-03-31,2019-02-20,"Melissa Conyears-Ervin",500,58874,2019-07-19
26484,2019-01-01,2019-03-31,2019-03-26,"Friends of Leslie A. Hairston",500,58874,2019-07-19
26485,2019-01-01,2019-03-31,2019-02-20,"Friends of Leslie A. Hairston",500,58874,2019-07-19
26486,2019-01-01,2019-03-31,2019-01-17,"Alderman Patrick O'Connor",1500,58874,2019-07-19
26487,2019-01-01,2019-03-31,2019-02-20,"Friends of Patrick O'Connor",1000,58876,2019-07-19
26488,2019-01-01,2019-03-31,2019-01-14,"citizens for cappleman",500,58876,2019-07-19
26489,2019-01-01,2019-03-31,2019-02-21,"1st Ward Regular Democratic Party Committee",1000,58876,2019-07-19
26490,2019-01-01,2019-03-31,2019-03-27,"Citizens for Alex Acevedo",750,58876,2019-07-19
26491,2019-01-01,2019-03-31,2019-02-19,"Friends of Proco Joe Moreno",500,58876,2019-07-19
26492,2019-01-01,2019-03-31,2019-01-28,"Citizens for Ariel Reboyras",1000,58876,2019-07-19
